# BLASTP 2.2.25 [Feb-01-2011]
# Query: gi|91199540|ref|NP_000099.2| dihydrolipoyl dehydrogenase, mitochondrial precursor [Homo sapiens]
# Database: /mnt/project/pracstrucfunc13/data/big/big_80
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
gi|91199540|ref|NP_000099.2|	tr|F1PAR0|F1PAR0_CANFA	98.04	509	10	0	1	509	12	520	0.0	1026
gi|91199540|ref|NP_000099.2|	tr|B4DT69|B4DT69_HUMAN	90.57	509	0	1	1	509	1	461	0.0	 927
gi|91199540|ref|NP_000099.2|	tr|C3YAZ3|C3YAZ3_BRAFL	75.83	509	122	1	1	509	1	508	0.0	 801
gi|91199540|ref|NP_000099.2|	tr|G3MR22|G3MR22_9ACAR	75.67	485	116	2	26	509	30	513	0.0	 758
gi|91199540|ref|NP_000099.2|	tr|E9GJN8|E9GJN8_DAPPU	75.89	477	112	3	33	509	27	500	0.0	 751
gi|91199540|ref|NP_000099.2|	tr|A7RFT6|A7RFT6_NEMVE	72.32	513	136	5	1	509	1	511	0.0	 748
gi|91199540|ref|NP_000099.2|	tr|F6VBL1|F6VBL1_CIOIN	77.64	474	104	2	35	508	30	501	0.0	 740
gi|91199540|ref|NP_000099.2|	tr|E0VNL5|E0VNL5_PEDHC	73.49	479	123	4	33	509	31	507	0.0	 722
gi|91199540|ref|NP_000099.2|	tr|E9IVN8|E9IVN8_SOLIN	70.53	492	141	4	20	509	59	548	0.0	 710
gi|91199540|ref|NP_000099.2|	tr|Q174D6|Q174D6_AEDAE	68.03	513	155	4	1	509	1	508	0.0	 707
gi|91199540|ref|NP_000099.2|	tr|A8Y0F0|A8Y0F0_CAEBR	72.06	476	129	4	33	508	22	493	0.0	 706
gi|91199540|ref|NP_000099.2|	tr|F1L686|F1L686_ASCSU	73.08	468	124	2	41	508	31	496	0.0	 700
gi|91199540|ref|NP_000099.2|	tr|E4WTM2|E4WTM2_OIKDI	71.13	471	133	2	41	509	18	487	0.0	 697
gi|91199540|ref|NP_000099.2|	tr|G4VCN8|G4VCN8_SCHMA	70.64	470	137	1	40	509	28	496	0.0	 696
gi|91199540|ref|NP_000099.2|	tr|D3TRU9|D3TRU9_GLOMM	70.02	477	141	2	33	509	31	505	0.0	 691
gi|91199540|ref|NP_000099.2|	tr|A8PI78|A8PI78_BRUMA	70.54	465	135	2	44	508	1	463	0.0	 688
gi|91199540|ref|NP_000099.2|	tr|E5S2U5|E5S2U5_TRISP	71.06	470	128	3	41	509	23	485	0.0	 685
gi|91199540|ref|NP_000099.2|	tr|E9CG55|E9CG55_CAPO3	69.87	468	140	1	41	508	30	496	0.0	 662
gi|91199540|ref|NP_000099.2|	tr|F6WR79|F6WR79_CIOIN	70.23	477	114	6	35	488	17	488	0.0	 641
gi|91199540|ref|NP_000099.2|	tr|F2UJJ0|F2UJJ0_SALS5	68.23	469	146	2	43	509	39	506	0.0	 640
gi|91199540|ref|NP_000099.2|	sp|O18480|DLDH_MANSE	67.09	471	150	5	41	509	30	497	0.0	 639
gi|91199540|ref|NP_000099.2|	tr|B3RY02|B3RY02_TRIAD	60.53	494	134	4	20	509	13	449	0.0	 582
gi|91199540|ref|NP_000099.2|	tr|G4TU56|G4TU56_PIRID	61.67	467	176	3	43	509	32	495	0.0	 583
gi|91199540|ref|NP_000099.2|	tr|A8NNP4|A8NNP4_COPC7	62.06	456	168	4	56	509	56	508	0.0	 574
